report_id;date;importer;exporter;product;uom;volume;currency;value;unit_price
6025;2025.04.30;USA;Pakistan;Polyester;MT;26.032;USD;115944;4453.9
6026;2025.04.30;USA;India;Polyester;MT;28.327;USD;307575;10858.02
6027;2025.04.30;USA;Vietnam;Polyester;MT;0.16;USD;967;6043.75
6028;2025.04.30;USA;Thailand;Polyester;MT;0.166;USD;3053;18391.57
6029;2025.04.30;United Kingdom;Bangladesh;Buckles;MT;0.05;USD;4338.017;86760.34
6030;2025.04.30;United Kingdom;China;Buckles;MT;206.549;USD;1353319.688;6552.05
6031;2025.04.30;United Kingdom;Japan;Buckles;MT;0.623;USD;17642.604;28318.79
6032;2025.04.30;United Kingdom;Pakistan;Buckles;MT;0.2;USD;7452.522;37262.61
6033;2025.04.30;United Kingdom;India;Buckles;MT;19.838;USD;132343.321;6671.2
6034;2025.04.30;United Kingdom;Thailand;Buckles;MT;0.05;USD;47061.971;941239.42
6035;2025.04.30;USA;Bangladesh;Buckles;MT;0.729;USD;37534;51486.97
6036;2025.04.30;USA;China;Buckles;MT;504.965;USD;3582288;7094.13
6037;2025.04.30;USA;Japan;Buckles;MT;33.835;USD;239267;7071.58
6038;2025.04.30;USA;South Korea;Buckles;MT;32.755;USD;638931;19506.37
6039;2025.04.30;USA;Pakistan;Buckles;MT;1.672;USD;36247;21678.83
6040;2025.04.30;USA;India;Buckles;MT;102.312;USD;617330;6033.8
6041;2025.04.30;USA;Vietnam;Buckles;MT;2.721;USD;58798;21608.97
6042;2025.04.30;USA;Thailand;Buckles;MT;2.687;USD;20258;7539.26
6043;2025.04.30;United Kingdom;China;Buttons;MT;10.881;USD;322053.906;29597.82
6044;2025.04.30;United Kingdom;Japan;Buttons;MT;3.814;USD;91790.88;24066.83
6045;2025.04.30;United Kingdom;India;Buttons;MT;0.313;USD;14985.193;47876.02
6046;2025.04.30;United Kingdom;Vietnam;Buttons;MT;0.045;USD;11811.828;262485.07
6047;2025.04.30;United Kingdom;Thailand;Buttons;MT;0.493;USD;28001.747;56798.68
6048;2025.04.30;USA;China;Buttons;MT;27.019;USD;1135580;42028.94
6049;2025.04.30;USA;Japan;Buttons;MT;9.829;USD;308560;31392.82
6050;2025.04.30;USA;South Korea;Buttons;MT;0.129;USD;9633;74674.42
6051;2025.04.30;USA;India;Buttons;MT;0.848;USD;48533;57232.31
6052;2025.04.30;USA;Vietnam;Buttons;MT;0.037;USD;3552;96000
6053;2025.04.30;USA;Thailand;Buttons;MT;2.033;USD;92057;45281.36
6054;2025.04.30;United Kingdom;Bangladesh;Zippers;MT;0.215;USD;3379.996;15720.91
6055;2025.04.30;United Kingdom;China;Zippers;MT;22.964;USD;286523.246;12477.06
6056;2025.04.30;United Kingdom;Japan;Zippers;MT;2.264;USD;55735.499;24618.15
6057;2025.04.30;United Kingdom;Pakistan;Zippers;MT;0.034;USD;1207.231;35506.79
6058;2025.04.30;United Kingdom;Vietnam;Zippers;MT;1.515;USD;45825.936;30248.14
6059;2025.04.30;USA;China;Zippers;MT;16.786;USD;383120;22823.78
6060;2025.04.30;USA;Indonesia;Zippers;MT;51.833;USD;719193;13875.2
6061;2025.04.30;USA;Japan;Zippers;MT;17.331;USD;299050;17255.21
6062;2025.04.30;USA;India;Zippers;MT;1.77;USD;47918;27072.32
6063;2025.04.30;USA;Vietnam;Zippers;MT;0.214;USD;5857;27369.16
6064;2025.05.31;China;Bangladesh;Buckles;MT;2.095;USD;19885;9491.65
6065;2025.05.31;China;Sri Lanka;Buckles;MT;0.975;USD;40975;42025.64
6066;2025.05.31;China;China;Buckles;MT;333.485;USD;14229742;42669.81
6067;2025.05.31;China;Indonesia;Buckles;MT;38.207;USD;1096229;28691.84
6068;2025.05.31;China;Japan;Buckles;MT;980.959;USD;47784055;48711.57
6069;2025.05.31;China;South Korea;Buckles;MT;1240.454;USD;21019287;16944.83
6070;2025.05.31;China;Pakistan;Buckles;MT;8.848;USD;134275;15175.75
6071;2025.05.31;China;India;Buckles;MT;69.256;USD;1254147;18108.86
6072;2025.05.31;China;Vietnam;Buckles;MT;346.615;USD;3609103;10412.43
6073;2025.05.31;China;Thailand;Buckles;MT;106.335;USD;3445183;32399.33
6074;2025.05.31;China;Sri Lanka;Polyester;MT;14.22;USD;250208;17595.5
6075;2025.05.31;China;China;Polyester;MT;872.535;USD;1510093;1730.7
6076;2025.05.31;China;Indonesia;Polyester;MT;531.136;USD;729348;1373.19
6077;2025.05.31;China;Japan;Polyester;MT;1692.359;USD;12999228;7681.13
6078;2025.05.31;China;South Korea;Polyester;MT;1071.805;USD;7031381;6560.32
6079;2025.05.31;China;Pakistan;Polyester;MT;3;USD;100247;33415.67
6080;2025.05.31;China;India;Polyester;MT;157.807;USD;289059;1831.72
6081;2025.05.31;China;Vietnam;Polyester;MT;5277.085;USD;17039415;3228.94
6082;2025.05.31;China;Thailand;Polyester;MT;1075.873;USD;5541347;5150.56
6083;2025.05.31;China;China;Nylon;MT;58.621;USD;190463;3249.06
6084;2025.05.31;China;Japan;Nylon;MT;134.315;USD;2374158;17676.05
6085;2025.05.31;China;South Korea;Nylon;MT;58.905;USD;1192481;20244.14
6086;2025.05.31;China;India;Nylon;MT;0.3;USD;6979;23263.33
6087;2025.05.31;China;Vietnam;Nylon;MT;10.682;USD;37507;3511.23
6088;2025.05.31;China;Thailand;Nylon;MT;49.125;USD;621818;12657.87
6089;2025.05.31;China;Bangladesh;Nylon;MT;0.03;USD;349;11633.33
6090;2025.05.31;China;China;Nylon;MT;241.876;USD;2227465;9209.12
6091;2025.05.31;China;Indonesia;Nylon;MT;84.93;USD;448151;5276.71
6092;2025.05.31;China;Japan;Nylon;MT;815.768;USD;17304913;21213.03
6093;2025.05.31;China;South Korea;Nylon;MT;808.441;USD;11412239;14116.35
6094;2025.05.31;China;India;Nylon;MT;49.443;USD;277267;5607.81
6095;2025.05.31;China;Vietnam;Nylon;MT;271.548;USD;1915809;7055.14
6096;2025.05.31;China;Thailand;Nylon;MT;143.608;USD;1237273;8615.63
6097;2025.05.31;China;Indonesia;Polyester;MT;521.7;USD;563496;1080.12
6098;2025.05.31;China;Japan;Polyester;MT;2411.155;USD;10222290;4239.58
6099;2025.05.31;China;South Korea;Polyester;MT;2774.241;USD;5598319;2017.96
6100;2025.05.31;China;India;Polyester;MT;10.062;USD;15771;1567.38
6101;2025.05.31;China;Vietnam;Polyester;MT;807.928;USD;492754;609.9
6102;2025.05.31;China;Thailand;Polyester;MT;3529.001;USD;4255436;1205.85
6103;2025.05.31;China;China;Polyester;MT;16.983;USD;240366;14153.33
6104;2025.05.31;China;Indonesia;Polyester;MT;23.723;USD;200001;8430.68
6105;2025.05.31;China;Japan;Polyester;MT;177.639;USD;1762950;9924.34
6106;2025.05.31;China;South Korea;Polyester;MT;378.101;USD;2743639;7256.37
6107;2025.05.31;China;Pakistan;Polyester;MT;39.634;USD;28808;726.85
6108;2025.05.31;China;India;Polyester;MT;1.298;USD;18445;14210.32
6109;2025.05.31;China;Vietnam;Polyester;MT;1.732;USD;19526;11273.67
6110;2025.05.31;China;Thailand;Polyester;MT;5.177;USD;21094;4074.56
6111;2025.05.31;China;Sri Lanka;Buckles;MT;0.531;USD;81397;153290.02
6112;2025.05.31;China;China;Buckles;MT;29.049;USD;1805381;62149.51
6113;2025.05.31;China;Indonesia;Buckles;MT;0.013;USD;1076;82769.23
6114;2025.05.31;China;Japan;Buckles;MT;19.835;USD;823053;41494.98
6115;2025.05.31;China;South Korea;Buckles;MT;31.368;USD;806530;25711.87
6116;2025.05.31;China;Pakistan;Buckles;MT;0.001;USD;105;105000
6117;2025.05.31;China;India;Buckles;MT;0.004;USD;4244;1061000
6118;2025.05.31;China;Vietnam;Buckles;MT;1.496;USD;66494;44447.86
6119;2025.05.31;China;Thailand;Buckles;MT;0.611;USD;17802;29135.84
6120;2025.05.31;China;Bangladesh;Buttons;MT;0.29;USD;9617;33162.07
6121;2025.05.31;China;China;Buttons;MT;30.993;USD;1167512;37670.18
6122;2025.05.31;China;Indonesia;Buttons;MT;0.003;USD;1188;396000
6123;2025.05.31;China;Japan;Buttons;MT;55.99;USD;3038348;54265.9
6124;2025.05.31;China;South Korea;Buttons;MT;27.171;USD;255109;9389.02
6125;2025.05.31;China;India;Buttons;MT;34.123;USD;114209;3346.98
6126;2025.05.31;China;Vietnam;Buttons;MT;61.703;USD;38035;616.42
6127;2025.05.31;China;Thailand;Buttons;MT;0.257;USD;386;1501.95
6128;2025.05.31;China;China;Zippers;MT;36.886;USD;1340434;36339.91
6129;2025.05.31;China;Indonesia;Zippers;MT;118.328;USD;1086394;9181.21
6130;2025.05.31;China;Japan;Zippers;MT;289.858;USD;6035199;20821.23
6131;2025.05.31;China;South Korea;Zippers;MT;39.775;USD;316510;7957.51
6132;2025.05.31;China;Pakistan;Zippers;MT;0.631;USD;21140;33502.38
6133;2025.05.31;China;India;Zippers;MT;0.035;USD;1162;33200
6134;2025.05.31;China;Vietnam;Zippers;MT;8.775;USD;247524;28207.86
6135;2025.05.31;China;Thailand;Zippers;MT;0.021;USD;551;26238.1
6136;2025.05.31;France;Bangladesh;Buckles;MT;4.947;USD;74243.239;15007.73
6137;2025.05.31;France;Sri Lanka;Buckles;MT;9.616;USD;354372.909;36852.42
6138;2025.05.31;France;China;Buckles;MT;10444.309;USD;72627700.09;6953.81
6139;2025.05.31;France;Indonesia;Buckles;MT;53.359;USD;788655.745;14780.18
6140;2025.05.31;France;Japan;Buckles;MT;134.5;USD;4290562.059;31900.09
6141;2025.05.31;France;South Korea;Buckles;MT;46.34;USD;1766188.125;38113.68
6142;2025.05.31;France;Pakistan;Buckles;MT;46.18;USD;652755.781;14135.03
6143;2025.05.31;France;India;Buckles;MT;124.698;USD;1042882.562;8363.27
6144;2025.05.31;France;Vietnam;Buckles;MT;1152.432;USD;4071899.901;3533.31
6145;2025.05.31;France;Thailand;Buckles;MT;237.912;USD;2461127.81;10344.7
6146;2025.05.31;France;China;Polyester;MT;1601.25;USD;2814223.795;1757.52
6147;2025.05.31;France;Indonesia;Polyester;MT;45.439;USD;91726.611;2018.68
6148;2025.05.31;France;Japan;Polyester;MT;291.579;USD;2655177.014;9106.2
6149;2025.05.31;France;South Korea;Polyester;MT;119.778;USD;759356.772;6339.7
6150;2025.05.31;France;Pakistan;Polyester;MT;1.292;USD;43229.447;33459.32
6151;2025.05.31;France;India;Polyester;MT;2.217;USD;26524.556;11964.17
6152;2025.05.31;France;Vietnam;Polyester;MT;456.745;USD;976825.26;2138.67
6153;2025.05.31;France;Thailand;Polyester;MT;122.107;USD;247463.769;2026.61
6154;2025.05.31;France;China;Nylon;MT;19.787;USD;83657.446;4227.9
6155;2025.05.31;France;Indonesia;Nylon;MT;0.093;USD;2698.732;29018.62
6156;2025.05.31;France;Japan;Nylon;MT;3.846;USD;143405.813;37287
6157;2025.05.31;France;South Korea;Nylon;MT;4.055;USD;36184.2;8923.35
6158;2025.05.31;France;India;Nylon;MT;0.466;USD;13600.701;29186.05
6159;2025.05.31;France;Vietnam;Nylon;MT;2.072;USD;12542.184;6053.18
6160;2025.05.31;France;Bangladesh;Nylon;MT;0.5;USD;1482.356;2964.71
6161;2025.05.31;France;Sri Lanka;Nylon;MT;0.02;USD;1197.995;59899.75
6162;2025.05.31;France;China;Nylon;MT;556.574;USD;2175013.573;3907.86
6163;2025.05.31;France;Indonesia;Nylon;MT;2.673;USD;54423.346;20360.4
6164;2025.05.31;France;Japan;Nylon;MT;16.482;USD;533124.974;32345.89
6165;2025.05.31;France;South Korea;Nylon;MT;28.136;USD;438026.03;15568.17
6166;2025.05.31;France;Pakistan;Nylon;MT;5.416;USD;34977.555;6458.19
6167;2025.05.31;France;India;Nylon;MT;159.129;USD;709617.283;4459.38
6168;2025.05.31;France;Vietnam;Nylon;MT;8.274;USD;52677.171;6366.59
6169;2025.05.31;France;Thailand;Nylon;MT;1.051;USD;85629.596;81474.4
6170;2025.05.31;France;China;Polyester;MT;83.632;USD;157964.477;1888.8
6171;2025.05.31;France;Indonesia;Polyester;MT;3.193;USD;7809.672;2445.87
6172;2025.05.31;France;Japan;Polyester;MT;706.389;USD;2299715.314;3255.59
6173;2025.05.31;France;South Korea;Polyester;MT;1084.341;USD;1383984.544;1276.34
6174;2025.05.31;France;India;Polyester;MT;350.035;USD;407833.966;1165.12
6175;2025.05.31;France;Vietnam;Polyester;MT;168;USD;188427.927;1121.59
6176;2025.05.31;France;Sri Lanka;Polyester;MT;0.002;USD;104.879;52439.5
6177;2025.05.31;France;China;Polyester;MT;60.229;USD;680384.265;11296.62
6178;2025.05.31;France;Indonesia;Polyester;MT;0.02;USD;73.523;3676.15
6179;2025.05.31;France;Japan;Polyester;MT;0.21;USD;10605.714;50503.4
6180;2025.05.31;France;South Korea;Polyester;MT;6.833;USD;98235.571;14376.64
6181;2025.05.31;France;Pakistan;Polyester;MT;18.488;USD;57194.519;3093.6
6182;2025.05.31;France;India;Polyester;MT;1.615;USD;43775.464;27105.55
6183;2025.05.31;France;Thailand;Polyester;MT;0.551;USD;47827.887;86801.97
6184;2025.05.31;France;Sri Lanka;Buckles;MT;0.007;USD;347.072;49581.71
6185;2025.05.31;France;China;Buckles;MT;218.492;USD;5768249.688;26400.28
6186;2025.05.31;France;Indonesia;Buckles;MT;0.143;USD;797.942;5580.01
6187;2025.05.31;France;Japan;Buckles;MT;0.149;USD;6012.68;40353.56
6188;2025.05.31;France;South Korea;Buckles;MT;2.093;USD;110162.539;52633.8
6189;2025.05.31;France;Pakistan;Buckles;MT;0.117;USD;2253.268;19258.7
6190;2025.05.31;France;India;Buckles;MT;0.801;USD;21136.823;26388.04
6191;2025.05.31;France;Vietnam;Buckles;MT;0.108;USD;3816.716;35339.96
6192;2025.05.31;France;Thailand;Buckles;MT;0.259;USD;13733.691;53025.83
6193;2025.05.31;France;Bangladesh;Buttons;MT;0.036;USD;1934.307;53730.75
6194;2025.05.31;France;China;Buttons;MT;10.094;USD;305790.328;30294.27
6195;2025.05.31;France;Japan;Buttons;MT;3.547;USD;47340.256;13346.56
6196;2025.05.31;France;South Korea;Buttons;MT;0.048;USD;18829.494;392281.13
6197;2025.05.31;France;Pakistan;Buttons;MT;0.024;USD;761.181;31715.88
6198;2025.05.31;France;India;Buttons;MT;0.318;USD;22267.782;70024.47
6199;2025.05.31;France;Vietnam;Buttons;MT;0.313;USD;36533.434;116720.24
6200;2025.05.31;France;Thailand;Buttons;MT;1.655;USD;1364537.672;824494.06
6201;2025.05.31;France;China;Zippers;MT;22.767;USD;1275631.971;56029.87
6202;2025.05.31;France;Indonesia;Zippers;MT;0.422;USD;2078.11;4924.43
6203;2025.05.31;France;Japan;Zippers;MT;18.25;USD;548166.944;30036.54
6204;2025.05.31;France;Pakistan;Zippers;MT;0.012;USD;602.241;50186.75
6205;2025.05.31;France;Vietnam;Zippers;MT;0.13;USD;13573.67;104412.85
6206;2025.05.31;France;Thailand;Zippers;MT;0.008;USD;12821.139;1602642.38
6207;2025.05.31;Germany;Bangladesh;Buckles;MT;5.99;USD;191548.336;31978.02
6208;2025.05.31;Germany;Sri Lanka;Buckles;MT;18.994;USD;128668.747;6774.18
6209;2025.05.31;Germany;China;Buckles;MT;15372.155;USD;128286197.775;8345.36
6210;2025.05.31;Germany;Indonesia;Buckles;MT;86.024;USD;625814.954;7274.89
6211;2025.05.31;Germany;Japan;Buckles;MT;72.314;USD;4713790.474;65185.03
6212;2025.05.31;Germany;South Korea;Buckles;MT;79.727;USD;2626511.638;32943.82
6213;2025.05.31;Germany;Pakistan;Buckles;MT;13.793;USD;275839.378;19998.5
6214;2025.05.31;Germany;India;Buckles;MT;339.177;USD;4945351.619;14580.45
6215;2025.05.31;Germany;Vietnam;Buckles;MT;1105.227;USD;6942755.979;6281.75
6216;2025.05.31;Germany;Thailand;Buckles;MT;132.93;USD;1885597.281;14184.89
6217;2025.05.31;Germany;China;Polyester;MT;4775.534;USD;9080652.258;1901.49
6218;2025.05.31;Germany;Indonesia;Polyester;MT;393.257;USD;751815.244;1911.77
6219;2025.05.31;Germany;Japan;Polyester;MT;833.775;USD;5181287.391;6214.25
6220;2025.05.31;Germany;South Korea;Polyester;MT;557.672;USD;2371204.679;4251.97
6221;2025.05.31;Germany;India;Polyester;MT;132.507;USD;404073.474;3049.45
6222;2025.05.31;Germany;Vietnam;Polyester;MT;1042.716;USD;2481029.877;2379.39
6223;2025.05.31;Germany;Thailand;Polyester;MT;95.407;USD;780945.546;8185.41
6224;2025.05.31;Germany;China;Nylon;MT;44.002;USD;416503.21;9465.55
6225;2025.05.31;Germany;Indonesia;Nylon;MT;0.788;USD;20387.536;25872.51
6226;2025.05.31;Germany;Japan;Nylon;MT;2.25;USD;12498.935;5555.08
6227;2025.05.31;Germany;South Korea;Nylon;MT;1.828;USD;243758.419;133347.06
6228;2025.05.31;Germany;India;Nylon;MT;4.019;USD;9806.69;2440.08
6229;2025.05.31;Germany;Vietnam;Nylon;MT;5.093;USD;40714.523;7994.21
6230;2025.05.31;Germany;Thailand;Nylon;MT;0.008;USD;107.041;13380.13
6231;2025.05.31;Germany;Bangladesh;Nylon;MT;0.303;USD;1115.822;3682.58
6232;2025.05.31;Germany;China;Nylon;MT;985.836;USD;5799651.64;5882.98
6233;2025.05.31;Germany;Indonesia;Nylon;MT;5.895;USD;43987.384;7461.81
6234;2025.05.31;Germany;Japan;Nylon;MT;34.847;USD;1336224.774;38345.48
6235;2025.05.31;Germany;South Korea;Nylon;MT;171.397;USD;974799.049;5687.38
6236;2025.05.31;Germany;Pakistan;Nylon;MT;26.299;USD;62834.177;2389.22
6237;2025.05.31;Germany;India;Nylon;MT;222.535;USD;1161768.407;5220.61
6238;2025.05.31;Germany;Vietnam;Nylon;MT;10.537;USD;35099.733;3331.09
6239;2025.05.31;Germany;Thailand;Nylon;MT;2.39;USD;28559.417;11949.55
6240;2025.05.31;Germany;China;Polyester;MT;1464.335;USD;3457031.245;2360.82
6241;2025.05.31;Germany;Indonesia;Polyester;MT;750.314;USD;855361.781;1140.01
6242;2025.05.31;Germany;Japan;Polyester;MT;568.648;USD;2701431.722;4750.62
6243;2025.05.31;Germany;South Korea;Polyester;MT;4854.903;USD;7803488.194;1607.34
6244;2025.05.31;Germany;India;Polyester;MT;1157.267;USD;1688073.027;1458.67
6245;2025.05.31;Germany;Thailand;Polyester;MT;471.359;USD;879040.559;1864.91
6246;2025.05.31;Germany;Bangladesh;Polyester;MT;0.01;USD;802.267;80226.7
6247;2025.05.31;Germany;China;Polyester;MT;126.366;USD;781471.02;6184.19
6248;2025.05.31;Germany;Indonesia;Polyester;MT;0.003;USD;72.442;24147.33
6249;2025.05.31;Germany;Japan;Polyester;MT;1.67;USD;120669.862;72257.4
6250;2025.05.31;Germany;Pakistan;Polyester;MT;259.713;USD;963258.078;3708.93
6251;2025.05.31;Germany;India;Polyester;MT;4.704;USD;87304.41;18559.61
6252;2025.05.31;Germany;Bangladesh;Buckles;MT;0.119;USD;7286.36;61229.92
6253;2025.05.31;Germany;Sri Lanka;Buckles;MT;0.001;USD;4.325;4325
6254;2025.05.31;Germany;China;Buckles;MT;318.086;USD;2608659.569;8201.11
6255;2025.05.31;Germany;Indonesia;Buckles;MT;0.03;USD;326.529;10884.3
6256;2025.05.31;Germany;Japan;Buckles;MT;2.023;USD;48443.103;23946.17
6257;2025.05.31;Germany;South Korea;Buckles;MT;2.454;USD;46189.835;18822.26
6258;2025.05.31;Germany;Pakistan;Buckles;MT;1.097;USD;17633.661;16074.44
6259;2025.05.31;Germany;India;Buckles;MT;28.701;USD;91156.806;3176.08
6260;2025.05.31;Germany;Vietnam;Buckles;MT;7.044;USD;54421.183;7725.89
6261;2025.05.31;Germany;Thailand;Buckles;MT;0.841;USD;47580.287;56575.85
6262;2025.05.31;Germany;Bangladesh;Buttons;MT;0.072;USD;2652.239;36836.65
6263;2025.05.31;Germany;China;Buttons;MT;14.804;USD;336023.478;22698.15
6264;2025.05.31;Germany;Indonesia;Buttons;MT;0.068;USD;2625.209;38606.01
6265;2025.05.31;Germany;Japan;Buttons;MT;0.966;USD;23099.242;23912.26
6266;2025.05.31;Germany;South Korea;Buttons;MT;0.023;USD;2200.288;95664.7
6267;2025.05.31;Germany;Pakistan;Buttons;MT;0.008;USD;184.889;23111.13
6268;2025.05.31;Germany;India;Buttons;MT;0.412;USD;14730.578;35753.83
6269;2025.05.31;Germany;Vietnam;Buttons;MT;0.256;USD;14109.956;55117.02
6270;2025.05.31;Germany;Thailand;Buttons;MT;0.034;USD;2654.402;78070.65
6271;2025.05.31;Germany;Bangladesh;Zippers;MT;0.115;USD;1076.898;9364.33
6272;2025.05.31;Germany;China;Zippers;MT;16.527;USD;458030.812;27714.09
6273;2025.05.31;Germany;Indonesia;Zippers;MT;2.925;USD;19045.738;6511.36
6274;2025.05.31;Germany;Japan;Zippers;MT;3.075;USD;66988.235;21784.79
6275;2025.05.31;Germany;South Korea;Zippers;MT;0.021;USD;534.124;25434.48
6276;2025.05.31;Germany;Pakistan;Zippers;MT;0.007;USD;481.144;68734.86
6277;2025.05.31;Germany;India;Zippers;MT;0.021;USD;328.692;15652
6278;2025.05.31;Germany;Vietnam;Zippers;MT;2.649;USD;63886.207;24117.1
6279;2025.05.31;Italy;Sri Lanka;Buckles;MT;0.3;USD;6559.778;21865.93
6280;2025.05.31;Italy;China;Buckles;MT;5442.503;USD;37363602.697;6865.15
6281;2025.05.31;Italy;Indonesia;Buckles;MT;3.267;USD;63304.509;19376.95
6282;2025.05.31;Italy;Japan;Buckles;MT;30.113;USD;877248.973;29131.9
6283;2025.05.31;Italy;South Korea;Buckles;MT;8.51;USD;372927.772;43822.3
6284;2025.05.31;Italy;Pakistan;Buckles;MT;4.417;USD;58436.844;13229.99
6285;2025.05.31;Italy;India;Buckles;MT;72.223;USD;709031.261;9817.25
6286;2025.05.31;Italy;Vietnam;Buckles;MT;365.944;USD;1444555.722;3947.48
6287;2025.05.31;Italy;Thailand;Buckles;MT;23.685;USD;757388.947;31977.58
6288;2025.05.31;Japan;Bangladesh;Buckles;MT;0.892;USD;101593.071;113893.58
6289;2025.05.31;Japan;Sri Lanka;Buckles;MT;0.136;USD;33625.199;247244.11
6290;2025.05.31;Japan;China;Buckles;MT;29001.684;USD;170013490.257;5862.19
6291;2025.05.31;Japan;Indonesia;Buckles;MT;420.371;USD;2969926.962;7065.01
6292;2025.05.31;Japan;South Korea;Buckles;MT;898.328;USD;8778707.312;9772.27
6293;2025.05.31;Japan;Pakistan;Buckles;MT;2.42;USD;37436.781;15469.74
6294;2025.05.31;Japan;India;Buckles;MT;29.308;USD;463315.396;15808.5
6295;2025.05.31;Japan;Vietnam;Buckles;MT;6581.655;USD;24340364.84;3698.21
6296;2025.05.31;Japan;Thailand;Buckles;MT;1326.916;USD;11467134.537;8641.94
6297;2025.05.31;Italy;China;Polyester;MT;6084.346;USD;13352702.702;2194.6
6298;2025.05.31;Italy;Indonesia;Polyester;MT;183.047;USD;382815.554;2091.35
6299;2025.05.31;Italy;Japan;Polyester;MT;20.394;USD;585981.628;28733.04
6300;2025.05.31;Italy;South Korea;Polyester;MT;686.818;USD;3612049.39;5259.11
6301;2025.05.31;Italy;India;Polyester;MT;228.355;USD;578974.223;2535.41
6302;2025.05.31;Italy;Vietnam;Polyester;MT;208.505;USD;377398.628;1810.02
6303;2025.05.31;Italy;Thailand;Polyester;MT;349.077;USD;731901.284;2096.68
6304;2025.05.31;Japan;China;Polyester;MT;4556.332;USD;13140905.849;2884.1
6305;2025.05.31;Japan;Indonesia;Polyester;MT;1496.151;USD;3660444.67;2446.57
6306;2025.05.31;Japan;South Korea;Polyester;MT;709.551;USD;1904605.836;2684.24
6307;2025.05.31;Japan;India;Polyester;MT;41.096;USD;77820.331;1893.62
6308;2025.05.31;Japan;Vietnam;Polyester;MT;1506.811;USD;3047721.669;2022.63
6309;2025.05.31;Japan;Thailand;Polyester;MT;1164.3;USD;3881548.45;3333.8
6310;2025.05.31;Italy;China;Nylon;MT;201.473;USD;979869.983;4863.53
6311;2025.05.31;Italy;Japan;Nylon;MT;16.815;USD;297786.037;17709.55
6312;2025.05.31;Italy;South Korea;Nylon;MT;0.235;USD;84980.862;361620.69
6313;2025.05.31;Italy;India;Nylon;MT;19.251;USD;102382.061;5318.27
6314;2025.05.31;Italy;Vietnam;Nylon;MT;17.172;USD;46692.603;2719.11
6315;2025.05.31;Japan;China;Nylon;MT;179.737;USD;937975.854;5218.6
6316;2025.05.31;Japan;Indonesia;Nylon;MT;0.075;USD;5201.688;69355.84
6317;2025.05.31;Japan;South Korea;Nylon;MT;33.973;USD;119837.416;3527.43
6318;2025.05.31;Japan;Vietnam;Nylon;MT;89.998;USD;400638.897;4451.64
6319;2025.05.31;Japan;Thailand;Nylon;MT;32.15;USD;112765.17;3507.47
6320;2025.05.31;Italy;China;Nylon;MT;2920.752;USD;16927568.843;5795.62
6321;2025.05.31;Italy;Japan;Nylon;MT;33.569;USD;2297521.513;68441.76
6322;2025.05.31;Italy;South Korea;Nylon;MT;160.44;USD;3045236.76;18980.53
6323;2025.05.31;Italy;Pakistan;Nylon;MT;46.667;USD;154349.949;3307.48
6324;2025.05.31;Italy;India;Nylon;MT;295.067;USD;1059832.891;3591.84
6325;2025.05.31;Italy;Vietnam;Nylon;MT;0.848;USD;6295.96;7424.48
6326;2025.05.31;Italy;Thailand;Nylon;MT;13.009;USD;94619.963;7273.42
6327;2025.05.31;Japan;Bangladesh;Nylon;MT;0.352;USD;2857.085;8116.72
6328;2025.05.31;Japan;China;Nylon;MT;2059.246;USD;9648535.925;4685.47
6329;2025.05.31;Japan;Indonesia;Nylon;MT;517.304;USD;3052667.117;5901.11
6330;2025.05.31;Japan;South Korea;Nylon;MT;369.246;USD;3212234.669;8699.44
6331;2025.05.31;Japan;India;Nylon;MT;29.51;USD;310576.662;10524.45
6332;2025.05.31;Japan;Vietnam;Nylon;MT;251.46;USD;1004861.109;3996.11
6333;2025.05.31;Japan;Thailand;Nylon;MT;162.341;USD;1287975.163;7933.76
6334;2025.05.31;Italy;China;Polyester;MT;2157.207;USD;2877880.783;1334.08
6335;2025.05.31;Italy;Indonesia;Polyester;MT;247.089;USD;257286.677;1041.27
6336;2025.05.31;Italy;Japan;Polyester;MT;75.651;USD;539737.732;7134.57
6337;2025.05.31;Italy;South Korea;Polyester;MT;4361.71;USD;5514271.552;1264.25
6338;2025.05.31;Italy;India;Polyester;MT;642.562;USD;817587.103;1272.39
6339;2025.05.31;Italy;Vietnam;Polyester;MT;72.268;USD;89806.359;1242.68
6340;2025.05.31;Italy;Thailand;Polyester;MT;471.412;USD;672481.608;1426.53
6341;2025.05.31;Japan;China;Polyester;MT;1271.285;USD;1783628.149;1403.01
6342;2025.05.31;Japan;Indonesia;Polyester;MT;883.087;USD;1303496.95;1476.07
6343;2025.05.31;Japan;South Korea;Polyester;MT;3299.368;USD;5135469.211;1556.5
6344;2025.05.31;Japan;India;Polyester;MT;49.665;USD;84085.419;1693.05
6345;2025.05.31;Japan;Vietnam;Polyester;MT;421.639;USD;421042.071;998.58
6346;2025.05.31;Japan;Thailand;Polyester;MT;1320.243;USD;2563721.234;1941.86
6347;2025.05.31;Italy;China;Polyester;MT;86.666;USD;494690.75;5708.01
6348;2025.05.31;Italy;Japan;Polyester;MT;0.043;USD;3909.701;90923.28
6349;2025.05.31;Italy;South Korea;Polyester;MT;1.403;USD;31614.952;22533.82
6350;2025.05.31;Italy;India;Polyester;MT;0.063;USD;4488.156;71240.57
6351;2025.05.31;Japan;China;Polyester;MT;131.425;USD;814480.601;6197.3
6352;2025.05.31;Japan;Indonesia;Polyester;MT;81.444;USD;302408.986;3713.09
